doc_id;doi;title;assay_id;compound_key;molregno;canonical_smiles;standard_type;standard_value;standard_relation;standard_units;pchembl_value
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13b;1839230;CCCOc1ccc(Cl)cc1[C@@H]1C[C@H]1CN.Cl;EC50;3004.0;=;nM;5.52
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13b;1839231;CCCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.Cl;EC50;3436.0;=;nM;5.46
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13d;1839234;CC(C)Oc1ccc(Cl)cc1[C@@H]1C[C@H]1CN.O=C(O)C(F)(F)F;EC50;5660.0;=;nM;5.25
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13d;1839235;CC(C)Oc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.O=C(O)C(F)(F)F;EC50;997.0;=;nM;6.0
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13e;1839236;Cl.NC[C@@H]1C[C@H]1c1cc(Cl)ccc1OCC1CC1;EC50;3034.0;=;nM;5.52
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13e;1839237;Cl.NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCC1CC1;EC50;5012.0;=;nM;5.3
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13f;1839238;COCCOc1ccc(Cl)cc1[C@@H]1C[C@H]1CN.Cl;EC50;5300.0;=;nM;5.28
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13h;1839242;C=CCOc1ccc(Cl)cc1[C@@H]1C[C@H]1CN.O=C(O)C(F)(F)F;EC50;4295.0;=;nM;5.37
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13h;1839243;C=CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.O=C(O)C(F)(F)F;EC50;2211.0;=;nM;5.66
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13i;1839244;C#CCOc1ccc(Cl)cc1[C@@H]1C[C@H]1CN.Cl;EC50;4411.0;=;nM;5.36
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13i;1839245;C#CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.Cl;EC50;4602.0;=;nM;5.34
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13j;1839246;C=C(F)COc1ccc(Cl)cc1[C@@H]1C[C@H]1CN.Cl;EC50;6877.0;=;nM;5.16
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13j;1839247;C=C(F)COc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.Cl;EC50;1688.0;=;nM;5.77
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13k;1839248;C=C(C)COc1ccc(Cl)cc1[C@@H]1C[C@H]1CN.Cl;EC50;6094.0;=;nM;5.21
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13k;1839249;C=C(C)COc1ccc(Cl)cc1[C@H]1C[C@@H]1CN.Cl;EC50;422.0;=;nM;6.38
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13l;1839250;Cl.NC[C@@H]1C[C@H]1c1cc(Cl)ccc1OCCF;EC50;4521.0;=;nM;5.34
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13l;1839251;Cl.NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCCF;EC50;632.0;=;nM;6.2
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13m;1839252;Cl.NC[C@@H]1C[C@H]1c1cc(Cl)ccc1OCC(F)F;EC50;1485.0;=;nM;5.83
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13m;1839253;Cl.NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCC(F)F;EC50;839.0;=;nM;6.08
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-13n;1839254;Cl.NC[C@@H]1C[C@H]1c1cc(Cl)ccc1OCCCF;EC50;6166.0;=;nM;5.21
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-13n;1839255;Cl.NC[C@H]1C[C@@H]1c1cc(Cl)ccc1OCCCF;EC50;4911.0;=;nM;5.31
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(-)-16a;1839256;CCCOc1ccc(F)cc1[C@@H]1C[C@H]1CN.Cl;EC50;735.0;=;nM;6.13
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;(+)-16a;1839257;CCCOc1ccc(F)cc1[C@H]1C[C@@H]1CN.Cl;EC50;1994.0;=;nM;5.7
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;5-HT;2214;NCCc1c[nH]c2ccc(O)cc12;EC50;0.92;=;nM;9.04
91487;10.1021/jm5019274;Optimization of 2-phenylcyclopropylmethylamines as selective serotonin 2C receptor agonists and their evaluation as potential antipsychotic agents.;1472903;1, belviq;301194;C[C@H]1CNCCc2ccc(Cl)cc21;EC50;478.0;=;nM;6.32
91785;10.1021/ml500507v;Design, Synthesis, and Evaluation of Tetrasubstituted Pyridines as Potent 5-HT2C Receptor Agonists.;1477948;7, PF-04781340;1843131;CNc1nc(Cc2ccccc2)cc2c1CCNCC2;EC50;1484.0;=;nM;5.83
91785;10.1021/ml500507v;Design, Synthesis, and Evaluation of Tetrasubstituted Pyridines as Potent 5-HT2C Receptor Agonists.;1477948;21a;1843132;CCNc1nc(Cc2ccccc2)cc2c1CCNCC2;EC50;18.0;=;nM;7.75
91785;10.1021/ml500507v;Design, Synthesis, and Evaluation of Tetrasubstituted Pyridines as Potent 5-HT2C Receptor Agonists.;1477948;21c;1843134;c1ccc(Cc2cc3c(c(NCC4CC4)n2)CCNCC3)cc1;EC50;22.0;=;nM;7.66
91785;10.1021/ml500507v;Design, Synthesis, and Evaluation of Tetrasubstituted Pyridines as Potent 5-HT2C Receptor Agonists.;1477948;21d;1843135;CCCNc1nc(Cc2ccccc2)cc2c1CCNCC2;EC50;27.0;=;nM;7.57
91785;10.1021/ml500507v;Design, Synthesis, and Evaluation of Tetrasubstituted Pyridines as Potent 5-HT2C Receptor Agonists.;1477948;21e;1843136;CC(C)Nc1nc(Cc2ccccc2)cc2c1CCNCC2;EC50;33.0;=;nM;7.48
91785;10.1021/ml500507v;Design, Synthesis, and Evaluation of Tetrasubstituted Pyridines as Potent 5-HT2C Receptor Agonists.;1477948;21g;1843138;CN(C)c1nc(Cc2ccccc2)cc2c1CCNCC2;EC50;30.0;=;nM;7.52
91785;10.1021/ml500507v;Design, Synthesis, and Evaluation of Tetrasubstituted Pyridines as Potent 5-HT2C Receptor Agonists.;1477948;21h;1843139;c1ccc(Cc2cc3c(cn2)CCNCC3)cc1;EC50;27.0;=;nM;7.57
92451;10.1021/np500893h;Semisynthetic Studies on and Biological Evaluation of N-Methyllaurotetanine Analogues as Ligands for 5-HT Receptors.;1499637;1;462554;COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C;Ki;323.0;=;nM;6.49
92877;10.1021/acs.jnatprod.5b00118;Synthesis and Characterization of 5-Hydroxy-2-(2-phenylethyl)chromone (5-HPEC) and Its Analogues as Non-nitrogenous 5-HT2B Ligands.;1506145;22c;1952549;O=c1cc(CCc2cccc(O)c2)oc2cccc(O)c12;Ki;1258.93;=;nM;5.9
92877;10.1021/acs.jnatprod.5b00118;Synthesis and Characterization of 5-Hydroxy-2-(2-phenylethyl)chromone (5-HPEC) and Its Analogues as Non-nitrogenous 5-HT2B Ligands.;1506145;22d;1952550;O=c1cc(CCc2ccc(O)cc2)oc2cccc(O)c12;Ki;1000.0;=;nM;6.0
92877;10.1021/acs.jnatprod.5b00118;Synthesis and Characterization of 5-Hydroxy-2-(2-phenylethyl)chromone (5-HPEC) and Its Analogues as Non-nitrogenous 5-HT2B Ligands.;1506145;22e;1622916;O=c1cc(CCc2cccs2)oc2cccc(O)c12;Ki;1000.0;=;nM;6.0
92877;10.1021/acs.jnatprod.5b00118;Synthesis and Characterization of 5-Hydroxy-2-(2-phenylethyl)chromone (5-HPEC) and Its Analogues as Non-nitrogenous 5-HT2B Ligands.;1506145;22f;1952551;O=c1cc(CCc2ccco2)oc2cccc(O)c12;Ki;1995.26;=;nM;5.7
92877;10.1021/acs.jnatprod.5b00118;Synthesis and Characterization of 5-Hydroxy-2-(2-phenylethyl)chromone (5-HPEC) and Its Analogues as Non-nitrogenous 5-HT2B Ligands.;1506145;22h, 5-HPPC;1622913;O=c1cc(CCCc2ccccc2)oc2cccc(O)c12;Ki;251.19;=;nM;6.6
92877;10.1021/acs.jnatprod.5b00118;Synthesis and Characterization of 5-Hydroxy-2-(2-phenylethyl)chromone (5-HPEC) and Its Analogues as Non-nitrogenous 5-HT2B Ligands.;1506145;22i;1952552;O=c1cc(COCc2ccccc2)oc2cccc(O)c12;Ki;1584.89;=;nM;5.8
92991;10.1039/C4MD00113C;Small-molecule phosphodiesterase probes: discovery of potent and selective CNS-penetrable quinazoline inhibitors of PDE1;1508153;27, PF-04822163;1956459;COc1ccc2c([C@H]3CCc4ccc(Cl)cc43)nccc2c1OC;IC50;250.0;=;nM;6.6
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5a;1959304;COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4;Ki;96.0;=;nM;7.02
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5b;1959305;CCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4;Ki;209.0;=;nM;6.68
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5c;1960001;CCCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4;Ki;307.0;=;nM;6.51
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5d;1960002;CCCCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4;Ki;601.0;=;nM;6.22
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5e;1960003;CCCCCCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4;Ki;663.0;=;nM;6.18
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5f;1960004;COc1cc2c3c(c1OCC1CC1)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4;Ki;299.0;=;nM;6.52
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5g;1960005;C=CCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4;Ki;416.0;=;nM;6.38
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5i;1960007;COc1cc2c3c(c1O)-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4;Ki;715.0;=;nM;6.15
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5j;1960008;CCN1CC(c2ccccc2)c2cc(OC)c(OC)c3c2C1Cc1cc2c(cc1-3)OCO2;Ki;419.0;=;nM;6.38
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;5k;1960009;COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(CC1CC1)CC2c1ccccc1)OCO4;Ki;1429.0;=;nM;5.84
93256;10.1016/j.bmcl.2015.07.012;C4 phenyl aporphines with selective h5-HT(2B) receptor affinity.;1512579;(+/-)-1;480354;COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4;Ki;543.0;=;nM;6.26
93333;10.1021/acsmedchemlett.5b00150;Rigidified A3 Adenosine Receptor Agonists: 1-Deazaadenine Modification Maintains High in Vivo Efficacy.;1515688;20;1961647;CCNc1cc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)NC)C[C@H]12;Ki;2500.0;=;nM;5.6
93584;10.1021/acs.jmedchem.5b00179;Therapeutic Potential of 5-HT6 Receptor Agonists.;1521778;3, ST1936;327512;Cc1[nH]c2ccc(Cl)cc2c1CCN(C)C;Ki;245.0;=;nM;6.61
93893;10.1021/acs.jmedchem.5b01240;Design, Synthesis, and Pharmacological Evaluation of 5,6-Disubstituted Pyridin-2(1H)-one Derivatives as Phosphodiesterase 10A (PDE10A) Antagonists.;1525542;18b;1972017;O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccc(F)cc2)[nH]1;IC50;6.7;=;nM;8.17
93893;10.1021/acs.jmedchem.5b01240;Design, Synthesis, and Pharmacological Evaluation of 5,6-Disubstituted Pyridin-2(1H)-one Derivatives as Phosphodiesterase 10A (PDE10A) Antagonists.;1525545;18b;1972017;O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccc(F)cc2)[nH]1;IC50;220.0;=;nM;6.66
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6i;2050785;COc1cccc(CCCN(CCc2ccc(OC)c(OC)c2)Cc2ccc3c(c2)OCO3)c1;Ki;59.0;=;nM;7.23
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6j;2050786;COc1ccc(CCN(CCCc2cc(OC)c(OC)c(OC)c2)Cc2ccc3c(c2)OCO3)cc1OC;Ki;231.0;=;nM;6.64
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6k;2050787;COc1ccc(CCN(CC/C=C\c2ccccc2)Cc2ccc3c(c2)OCO3)cc1OC;Ki;21.0;=;nM;7.68
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;SB-206553;62720;Cn1ccc2cc3c(cc21)CCN3C(=O)Nc1cccnc1;Ki;21.0;=;nM;7.68
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6h;2050784;COc1ccc(CCN(CCCc2cc(OC)c(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)cc1OC;Ki;4.1;=;nM;8.39
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6g;2050783;COc1ccc(OC)c(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)c1;Ki;36.0;=;nM;7.44
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6f;2050782;COc1ccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)cc1;Ki;6.8;=;nM;8.17
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6e;2050781;COc1cccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)c1;Ki;4.6;=;nM;8.34
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6d;2050780;COc1ccccc1CCCN(CCc1ccc(OC)c(OC)c1)CCc1ccc2c(c1)OCO2;Ki;5.8;=;nM;8.24
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6c;2050779;COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC;Ki;26.0;=;nM;7.58
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6b;2050778;COc1ccc(CCN(CCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC;Ki;17.0;=;nM;7.77
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538705;6a;2050777;COc1ccc(CCN(CCc2ccc3c(c2)OCO3)Cc2ccccc2)cc1OC;Ki;59.0;=;nM;7.23
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6b;2050778;COc1ccc(CCN(CCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC;IC50;10000.0;=;nM;5.0
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6c;2050779;COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC;IC50;794.33;=;nM;6.1
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6d;2050780;COc1ccccc1CCCN(CCc1ccc(OC)c(OC)c1)CCc1ccc2c(c1)OCO2;IC50;10000.0;=;nM;5.0
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6e;2050781;COc1cccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)c1;IC50;1258.93;=;nM;5.9
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6f;2050782;COc1ccc(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)cc1;IC50;3981.07;=;nM;5.4
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6g;2050783;COc1ccc(OC)c(CCCN(CCc2ccc(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)c1;IC50;7943.28;=;nM;5.1
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6h;2050784;COc1ccc(CCN(CCCc2cc(OC)c(OC)c(OC)c2)CCc2ccc3c(c2)OCO3)cc1OC;IC50;1258.93;=;nM;5.9
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6j;2050786;COc1ccc(CCN(CCCc2cc(OC)c(OC)c(OC)c2)Cc2ccc3c(c2)OCO3)cc1OC;IC50;12589.25;=;nM;4.9
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538710;6k;2050787;COc1ccc(CCN(CC/C=C\c2ccccc2)Cc2ccc3c(c2)OCO3)cc1OC;IC50;6309.57;=;nM;5.2
97277;10.1039/C4MD00418C;Identification of tris-(phenylalkyl)amines as new selective h5-HT2Breceptor antagonists;1538874;6c;2050779;COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC;Kd;549.54;=;nM;6.26
97803;10.1016/j.bmcl.2015.12.053;Receptor binding profiles and quantitative structure-affinity relationships of some 5-substituted-N,N-diallyltryptamines.;1550138;2;2058443;C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12;Ki;16.6;=;nM;7.78
97803;10.1016/j.bmcl.2015.12.053;Receptor binding profiles and quantitative structure-affinity relationships of some 5-substituted-N,N-diallyltryptamines.;1550138;3;2058444;C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12;Ki;30.2;=;nM;7.52
97803;10.1016/j.bmcl.2015.12.053;Receptor binding profiles and quantitative structure-affinity relationships of some 5-substituted-N,N-diallyltryptamines.;1550138;4;2058445;C=CCN(CC=C)CCc1c[nH]c2ccc(Br)cc12;Ki;52.48;=;nM;7.28
97803;10.1016/j.bmcl.2015.12.053;Receptor binding profiles and quantitative structure-affinity relationships of some 5-substituted-N,N-diallyltryptamines.;1550138;5;2058446;C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12;Ki;60.26;=;nM;7.22
97803;10.1016/j.bmcl.2015.12.053;Receptor binding profiles and quantitative structure-affinity relationships of some 5-substituted-N,N-diallyltryptamines.;1550138;6;1565114;C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12;Ki;58.88;=;nM;7.23
97803;10.1016/j.bmcl.2015.12.053;Receptor binding profiles and quantitative structure-affinity relationships of some 5-substituted-N,N-diallyltryptamines.;1550138;"1; DALT";2058442;C=CCN(CC=C)CCc1c[nH]c2ccccc12;Ki;61.66;=;nM;7.21
98365;10.1016/j.bmcl.2016.01.021;Discovery of 5-aryl-1,3-dihydro-2H-imidazo[4,5-b]pyridin-2-ones as positive allosteric modulators of metabotropic glutamate subtype-2 (mGlu2) receptors with efficacy in a preclinical model of psychosis.;1555329;27;2068136;Cc1ccc(C(C)(C)O)cc1-c1ccc2c(n1)n(C)c(=O)n2CC(C)(C)C;Ki;1900.0;=;nM;5.72
98402;10.1016/j.ejmech.2016.01.043;Novel N-acyl-carbazole derivatives as 5-HT7R antagonists.;1554567;29;2068350;Cl.O=C(CCCCN1CCN(c2ccccc2O)CC1)n1c2ccccc2c2ccccc21;Ki;83.0;=;nM;7.08
98402;10.1016/j.ejmech.2016.01.043;Novel N-acyl-carbazole derivatives as 5-HT7R antagonists.;1554567;27;2068348;COc1ccccc1N1CCN(CCCCC(=O)n2c3ccccc3c3ccccc32)CC1.Cl;Ki;93.0;=;nM;7.03
98402;10.1016/j.ejmech.2016.01.043;Novel N-acyl-carbazole derivatives as 5-HT7R antagonists.;1554567;28;2068349;COc1ccccc1N1CCN(CCCCCC(=O)n2c3ccccc3c3ccccc32)CC1.Cl;Ki;419.0;=;nM;6.38
98402;10.1016/j.ejmech.2016.01.043;Novel N-acyl-carbazole derivatives as 5-HT7R antagonists.;1554567;30;2068351;Cl.O=C(CCCCCN1CCN(c2ccccc2O)CC1)n1c2ccccc2c2ccccc21;Ki;101.0;=;nM;7.0
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557237;1;572903;CC1(C)N=C(N)N=C(Nc2cccc(Br)c2)N1;Ki;20.5;=;nM;7.69
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557237;9;2070942;CCOC(=O)c1cccc(NC2=NC(N)=NC3(CCCCC3)N2)c1;Ki;7.2;=;nM;8.14
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557237;14;2070945;CCOC(=O)c1cccc(NC2=NC(N(C)C)=NC3(CCCCC3)N2)c1;Ki;38.5;=;nM;7.42
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557237;15;2070946;NC1=NC2(CCCCC2)NC(Nc2cccc(Br)c2)=N1;Ki;6.2;=;nM;8.21
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557237;22;2070952;CCNC(=O)c1cccc(NC2=NC(N)=NC3(CCCCC3)N2)c1;Ki;27.5;=;nM;7.56
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557251;1;572903;CC1(C)N=C(N)N=C(Nc2cccc(Br)c2)N1;IC50;327.6;=;nM;6.49
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557251;5;2070941;COc1cccc(NC2=NC(N)=NC3(CCCC3)N2)c1;IC50;1056.0;=;nM;5.98
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557251;9;2070942;CCOC(=O)c1cccc(NC2=NC(N)=NC3(CCCCC3)N2)c1;IC50;27.3;=;nM;7.56
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557251;13;2070944;CCOC(=O)c1cccc(NC2=NC(NC)=NC3(CCCCC3)N2)c1;IC50;49.4;=;nM;7.31
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557251;14;2070945;CCOC(=O)c1cccc(NC2=NC(N(C)C)=NC3(CCCCC3)N2)c1;IC50;284.5;=;nM;6.55
98466;10.1021/acs.jmedchem.5b01631;Structure-Based Discovery of Novel and Selective 5-Hydroxytryptamine 2B Receptor Antagonists for the Treatment of Irritable Bowel Syndrome.;1557251;15;2070946;NC1=NC2(CCCCC2)NC(Nc2cccc(Br)c2)=N1;IC50;33.4;=;nM;7.48
